CPU Mark,GPU Mark,Monitor,Width,Height,RAM,Storage Amount,Weight,Encoded_Brand,Price,Encoded_OS
32140,7320,15.6,1920,1080,32.0,2048.0,2.87,11,1539.0,5
12421,7320,15.6,1366,768,32.0,4000.0,3.64,11,2144.34,6
17441,1476,15.6,1920,1080,8.0,256.0,1.86,21,550.0,5
17229,2690,13.3,2560,1600,16.0,1024.0,1.0,21,916.99,6
13554,4253,16.0,1920,1200,32.0,1000.0,1.86,11,899.99,6
2350,19560,15.6,1920,1080,16.0,512.0,1.74,4,2949.86,3
23656,12961,15.6,1920,1080,16.0,512.0,1.62,11,1149.0,6
2877,926,14.0,1920,1080,8.0,64.0,1.5,4,374.39,3
6228,1476,14.0,1920,1080,16.0,2048.0,1.36,21,1359.0,6
12421,4253,14.0,1920,1080,16.0,256.0,1.23,11,727.64,5
10641,1476,15.6,1366,768,8.0,256.0,2.3,21,557.22,5
15084,2040,16.0,1920,1200,16.0,512.0,2.35,4,589.0,5
26423,17089,16.0,2560,1600,16.0,512.0,2.4,1,1139.0,6
26423,12961,15.6,1920,1200,64.0,4096.0,1.91,11,2296.13,6
21384,457,15.6,1366,768,4.0,500.0,2.95,4,949.0,8
23728,12961,15.6,3840,2160,16.0,1000.0,3.64,11,2142.39,6
23728,17089,15.6,1920,1080,64.0,1000.0,3.64,11,1943.86,6
9891,4253,15.6,1366,768,8.0,512.0,1.91,16,749.0,5
101,926,14.0,1366,768,4.0,32.0,1.63,16,298.0,0
10552,2690,14.0,2560,1600,16.0,1024.0,1.4,11,1399.0,6
2999,1476,14.0,1366,768,8.0,256.0,1.51,11,290.98,5
17229,17089,15.6,1920,1080,16.0,512.0,2.95,23,1179.99,6
13775,2690,15.6,1920,1080,16.0,1024.0,2.34,21,829.0,6
6132,1476,15.6,1366,768,8.0,256.0,1.73,16,349.0,6
3855,891,14.0,1366,768,16.0,256.0,1.51,16,569.99,6
61425,4253,17.0,1920,1080,32.0,512.0,3.64,11,2452.05,6
23062,1042,14.0,1920,1080,16.0,512.0,1.53,11,747.9,5
15853,2040,15.6,1366,768,8.0,1024.0,1.93,16,719.0,6
2010,4253,15.6,1920,1080,16.0,512.0,2.33,11,1002.53,5
26423,17089,17.3,1920,1080,16.0,1024.0,2.73,23,1499.0,6
23728,2438,15.6,1920,1080,64.0,2000.0,3.64,11,1276.97,6
2350,17089,16.0,1366,768,12.0,512.0,2.45,11,1321.31,3
8473,12961,15.6,1920,1080,32.0,1024.0,2.3,1,1159.0,5
17329,4253,13.3,1920,1080,8.0,256.0,0.87,31,838.05,6
8185,27324,17.3,1920,1080,64.0,1000.0,3.64,11,2598.74,6
9891,1476,15.6,1920,1080,32.0,1024.0,1.7,11,517.0,6
32140,7320,15.6,1920,1080,32.0,1024.0,2.04,11,1369.0,6
3122,22459,15.6,1920,1080,32.0,1024.0,2.39,23,1549.0,5
13775,2690,15.6,1920,1080,16.0,512.0,1.66,11,669.0,6
23728,13772,15.6,1366,768,32.0,512.0,3.64,11,1443.74,6
15287,1449,15.6,1920,1080,64.0,2048.0,1.64,11,994.98,6
18462,2040,14.0,1920,1200,48.0,2048.0,1.76,11,1419.0,5
28906,19560,17.3,2560,1600,48.0,2048.0,1.88,1,1869.0,6
10936,14124,15.6,1920,1080,16.0,512.0,2.0,1,1199.99,5
10346,1476,15.6,1920,1080,16.0,1024.0,2.05,16,969.99,5
2947,6020,14.0,2240,1400,32.0,1024.0,1.55,11,1229.3,6
17229,6020,16.0,1920,1200,32.0,1024.0,1.86,11,1449.0,6
26423,926,13.3,1366,768,8.0,256.0,2.27,35,749.99,5
29690,19560,15.6,1920,1200,32.0,2048.0,1.91,11,2799.0,6
15287,2690,16.0,1920,1200,16.0,512.0,2.04,21,1149.0,6
15735,12961,17.3,1920,1080,16.0,1000.0,3.64,11,1501.49,6
10280,2690,15.6,1920,1080,16.0,512.0,2.7,16,869.0,6
1218,1476,15.6,1920,1080,16.0,512.0,1.77,11,587.0,5
20753,85,17.0,1920,1200,16.0,512.0,2.09,11,1840.99,5
15084,2040,16.0,1920,1200,8.0,512.0,1.86,4,589.0,5
13775,2690,15.6,1920,1080,16.0,1024.0,1.64,21,829.0,6
10641,1476,15.6,1920,1080,8.0,256.0,1.76,16,479.0,6
13775,2690,14.0,1920,1200,16.0,1024.0,1.57,11,1419.99,5
4390,1476,14.0,1920,1080,8.0,256.0,1.6,21,449.99,5
26423,12961,15.6,2560,1600,32.0,2048.0,2.7,11,1849.0,5
4390,4253,15.6,1920,1080,4.0,128.0,1.91,28,249.99,6
48083,27324,17.3,1920,1080,64.0,1000.0,3.64,11,2528.42,6
2010,1476,14.0,1920,1080,16.0,1024.0,1.64,11,771.53,5
26423,12961,16.0,2560,1600,48.0,3072.0,1.52,21,1889.0,6
8473,12961,15.6,1920,1080,16.0,512.0,1.39,1,1169.0,6
1108,324,11.6,1366,768,4.0,32.0,1.27,1,210.0,0
9737,1476,17.3,1920,1080,32.0,1024.0,2.09,16,779.0,6
6132,1476,15.6,1366,768,16.0,1024.0,1.7,16,439.0,6
13554,2690,14.0,1920,1200,16.0,512.0,1.5,21,799.0,5
2130,751,14.0,1920,1080,4.0,128.0,1.61,4,405.99,5
28003,8274,15.6,1920,1200,16.0,512.0,1.91,11,1699.0,5
19012,12961,15.6,1920,1080,24.0,2048.0,1.87,11,1159.0,6
2703,4253,14.0,1366,768,16.0,500.0,1.82,16,268.98,5
2169,369,15.6,1366,768,4.0,128.0,1.78,16,259.46,6
7186,1645,15.6,1366,768,8.0,256.0,1.7,16,495.0,5
23728,12961,14.0,1280,800,8.0,512.0,3.64,11,831.59,6
20247,2690,17.0,2560,1600,16.0,512.0,1.14,20,919.0,6
8473,12961,15.6,1920,1080,8.0,512.0,2.32,1,929.0,5
7646,7868,15.6,1920,1080,8.0,512.0,2.2,4,599.0,5
28085,12961,15.6,1920,1200,64.0,8192.0,2.05,8,5999.0,6
1417,4253,14.0,1366,768,16.0,64.0,0.02,16,399.99,6
9173,4253,14.0,1920,1080,8.0,1000.0,1.38,28,589.99,6
2315,926,15.6,1600,768,8.0,256.0,1.8,4,350.0,6
6247,1476,14.0,1366,768,16.0,128.0,1.48,11,392.98,5
46498,34635,18.0,1920,1200,32.0,1024.0,4.23,11,2899.98,6
10346,240,15.6,1920,1080,16.0,512.0,1.65,1,549.99,6
3451,1476,12.5,1366,768,16.0,1000.0,1.27,16,344.98,5
23728,12961,16.0,2560,1600,16.0,512.0,2.45,11,1212.98,6
10346,2690,15.6,1920,1080,32.0,1024.0,1.73,21,1049.0,6
23728,12961,17.0,1920,1200,32.0,1000.0,3.64,11,2141.95,6
13554,2690,14.0,1920,1080,8.0,4096.0,3.57,16,1039.0,5
23062,926,15.6,1366,768,4.0,500.0,3.5,16,399.29,9
19012,12961,15.6,1920,1080,64.0,2048.0,2.52,11,1459.0,5
7460,1476,15.6,1920,1080,8.0,256.0,1.8,16,429.99,5
182,324,14.0,1366,768,4.0,64.0,1.55,16,199.0,0
3642,1476,13.3,1920,1080,16.0,512.0,1.14,11,764.6,5
3089,4253,15.6,1920,1080,20.0,1152.0,1.6,28,389.99,6
24971,17089,15.6,2560,1440,16.0,512.0,2.68,11,1714.08,5
29690,12961,16.0,1920,1200,24.0,1024.0,1.8,4,1539.0,6
13775,2690,14.0,1920,1080,32.0,512.0,1.81,11,1357.0,6
101,324,14.0,1920,1080,4.0,64.0,1.82,16,210.0,0
24971,1476,14.0,1920,1080,16.0,2048.0,1.32,11,1186.17,5
1108,926,11.6,1366,768,4.0,32.0,1.18,4,189.0,0
48083,13772,17.0,3840,2160,32.0,1000.0,3.64,11,2948.92,6
1628,2040,14.0,1920,1080,8.0,256.0,1.73,11,612.14,5
20356,17089,14.0,1920,1080,24.0,1024.0,1.6,4,1129.99,6
23656,13676,16.1,1920,1080,32.0,1024.0,1.87,16,1389.0,6
2350,926,14.0,1920,1080,4.0,128.0,2.14,21,208.98,5
23062,926,14.0,1920,1080,16.0,1000.0,1.38,11,805.02,5
178,7320,14.0,1920,1080,16.0,1024.0,1.3,1,1018.99,10
23062,2690,12.3,1920,1200,16.0,512.0,1.23,21,849.99,6
14812,1476,15.6,1366,768,8.0,256.0,3.64,11,409.0,6
15084,12961,15.6,1920,1080,16.0,1024.0,2.15,1,829.0,6
1556,1476,14.0,1366,768,4.0,32.0,1.5,16,289.0,0
17441,2690,15.6,1920,1080,16.0,1024.0,2.21,1,649.0,5
9891,2690,17.0,1920,1080,8.0,256.0,2.93,16,589.0,6
23728,2438,15.6,1920,1080,64.0,2000.0,3.64,11,2050.92,6
11027,1476,15.6,1920,1080,12.0,512.0,2.75,11,499.0,6
23276,19334,15.6,1920,1080,16.0,512.0,1.86,23,1199.0,6
32140,19560,16.0,1920,1200,64.0,4096.0,1.79,4,2599.0,5
23276,4253,15.6,1920,1080,32.0,1000.0,1.8,11,1074.59,6
16506,2040,15.6,1920,1080,16.0,1024.0,1.82,11,619.0,6
10298,6921,15.6,1920,1080,16.0,1024.0,1.83,21,2926.31,5
9891,1476,15.6,1920,1080,32.0,512.0,1.7,11,537.0,6
12802,2690,15.0,1920,1080,8.0,512.0,1.75,20,779.99,6
9891,4253,15.6,1920,1080,8.0,256.0,2.5,4,617.56,6
1556,1476,15.6,1920,1080,4.0,128.0,2.55,4,249.0,6
13775,2690,15.6,3840,2400,16.0,2048.0,1.68,11,769.99,6
23062,4253,15.6,1366,768,4.0,128.0,2.66,11,1225.73,5
12802,1476,15.6,1920,1080,8.0,256.0,3.64,11,923.99,6
2350,19560,15.6,2560,1440,16.0,1024.0,2.98,1,1279.98,5
18658,17089,15.6,1920,1080,16.0,2048.0,2.32,4,1349.0,5
26423,8274,16.0,2560,1600,32.0,1024.0,2.09,21,1449.0,6
18462,216,14.0,1920,1200,16.0,512.0,1.55,11,659.0,6
9891,1476,15.0,1366,768,8.0,256.0,2.55,11,426.0,6
2010,4,14.0,1920,1080,16.0,512.0,1.25,1,559.99,6
10346,1476,14.0,1920,1080,16.0,512.0,1.45,21,1449.0,5
26423,17089,15.6,1920,1080,32.0,2048.0,3.64,11,1969.0,5
28523,22459,16.0,2560,1600,48.0,2048.0,2.57,11,2219.0,5
1486,1476,14.0,1920,1080,12.0,512.0,1.5,21,345.0,6
13775,2690,15.6,1920,1080,16.0,512.0,1.7,21,1099.0,6
30593,26876,16.0,2560,1600,16.0,1024.0,2.7,1,1665.94,6
2658,1476,15.6,1366,768,4.0,500.0,2.45,11,219.98,5
6770,2040,14.0,1366,768,32.0,512.0,1.47,16,774.99,6
13554,2690,14.0,2880,1800,16.0,1024.0,1.98,21,1349.0,6
2695,1476,14.0,1920,1080,8.0,128.0,2.49,16,210.98,5
26423,17089,17.0,3840,2400,64.0,4096.0,2.41,11,3799.0,6
17441,1476,15.6,1920,1080,12.0,512.0,1.85,16,610.0,5
3683,1476,12.5,1366,768,16.0,500.0,1.36,11,296.98,5
1486,1476,15.6,1366,768,8.0,256.0,2.36,21,349.0,6
1417,324,14.0,1920,1080,4.0,64.0,1.45,16,209.0,5
23276,4253,15.6,1920,1080,16.0,256.0,1.53,11,1002.53,5
29690,7320,13.4,2560,1600,16.0,1024.0,3.14,4,1599.99,6
23728,23757,15.6,1920,1080,32.0,1000.0,3.64,11,1860.7,6
26454,1476,13.3,1920,1080,16.0,512.0,1.2,11,949.98,6
15084,12961,15.6,1920,1080,16.0,2048.0,2.14,1,949.0,6
7186,2040,15.6,1920,1080,8.0,1024.0,1.81,1,729.0,6
10999,2040,15.6,1920,1080,8.0,256.0,2.0,16,517.57,5
2527,324,14.0,1366,768,8.0,64.0,1.45,16,249.0,6
23656,12961,15.6,1920,1080,16.0,512.0,1.43,11,1099.0,6
6226,1042,14.1,1366,768,8.0,256.0,1.41,11,1099.77,5
20753,17089,17.0,3840,2400,32.0,1024.0,1.9,11,2899.0,5
6132,1476,17.3,1920,1080,16.0,512.0,2.39,16,509.0,6
13554,2690,15.6,1920,1080,16.0,512.0,0.77,16,839.0,6
10779,1476,15.6,1920,1080,16.0,1024.0,1.73,11,899.0,5
9716,2040,14.0,1366,768,8.0,512.0,1.58,16,409.0,6
2350,4,14.0,1920,1080,8.0,64.0,1.44,22,1000.96,5
26423,2690,14.0,2240,1400,16.0,1024.0,1.29,11,949.0,5
658,926,11.6,1366,768,4.0,16.0,1.14,16,198.0,0
6132,1476,15.6,1920,1080,12.0,2048.0,1.44,21,719.0,5
10346,2690,15.6,1920,1080,16.0,512.0,1.75,16,979.99,5
23062,4253,14.0,1920,1080,8.0,256.0,2.08,11,1664.9,5
26423,17089,15.6,2560,1440,32.0,1024.0,2.41,21,1969.0,6
17093,12961,15.6,1920,1080,32.0,1024.0,2.45,11,1179.99,6
6132,1476,15.6,1920,1080,12.0,512.0,1.8,4,395.0,6
23656,12961,15.6,1920,1080,16.0,512.0,2.52,11,1099.0,5
9891,2690,15.6,1920,1080,8.0,256.0,2.1,16,479.0,6
4982,1476,15.6,1366,768,4.0,128.0,1.68,16,362.97,5
15084,12961,15.6,1920,1080,48.0,2048.0,2.14,1,1159.0,5
7460,1476,14.0,1920,1080,8.0,256.0,3.05,1,982.73,5
15287,2690,15.6,1920,1080,16.0,512.0,1.78,1,859.0,6
2350,4253,14.0,1920,1080,4.0,128.0,1.84,1,235.31,6
26423,12961,15.6,1920,1200,64.0,2048.0,1.91,11,2120.08,5
12421,26876,16.0,1920,1200,16.0,2000.0,3.64,11,2341.91,6
44977,26876,16.0,2560,1600,64.0,4096.0,2.55,21,2879.0,6
8013,1476,15.6,1920,1080,16.0,512.0,3.64,11,649.89,6
22681,25351,15.6,1920,1080,64.0,4096.0,2.31,4,2649.0,6
26423,17089,15.6,2560,1440,16.0,512.0,2.41,21,1759.0,6
12802,1476,13.3,1920,1080,16.0,256.0,1.2,11,739.99,6
17229,2690,16.0,2560,1600,16.0,512.0,2.0,21,1199.99,6
10346,2690,14.0,1920,1080,16.0,512.0,1.61,4,941.17,5
7460,1476,17.3,1600,900,20.0,512.0,2.2,21,789.99,6
29690,26876,14.5,2560,1600,32.0,1024.0,1.59,4,1999.0,6
169,926,11.6,1366,768,4.0,64.0,1.05,16,295.0,5
14043,2690,14.0,1920,1080,16.0,1024.0,1.67,11,1309.0,6
8473,12961,15.6,1920,1080,32.0,1024.0,2.3,1,1159.0,6
2187,1476,12.5,1366,768,8.0,500.0,1.36,11,190.98,5
9891,2690,14.0,1920,1080,8.0,256.0,1.7,1,619.37,6
9891,2690,15.6,1920,1080,8.0,256.0,1.65,21,539.0,6
2499,1476,14.0,1366,768,8.0,500.0,1.68,21,232.98,5
23728,12961,16.0,1920,1200,40.0,2000.0,2.05,11,1342.07,5
23276,12961,15.6,1920,1080,16.0,512.0,1.87,16,1149.0,5
28523,17089,17.3,1920,1080,16.0,2048.0,1.68,23,2169.0,6
9716,2040,14.0,1920,1080,4.0,128.0,1.5,21,359.0,5
23276,1476,14.0,1920,1080,32.0,512.0,1.36,11,1097.24,6
10999,2040,13.3,1920,1080,8.0,256.0,1.54,20,649.0,6
3919,1476,13.3,1920,1080,8.0,128.0,1.73,31,589.99,0
23276,4253,13.3,1920,1080,16.0,512.0,1.19,11,808.49,6
2169,324,15.6,1920,1080,8.0,256.0,1.77,16,439.0,6
2350,4253,15.6,1920,1080,4.0,128.0,1.8,1,365.99,9
18462,2040,15.6,1920,1080,16.0,512.0,1.82,16,969.99,5
8013,4601,15.6,1920,1080,32.0,1024.0,1.69,11,1149.0,6
23728,17089,17.0,3840,2160,16.0,1000.0,3.64,11,2430.16,5
8270,4253,15.0,2560,1600,8.0,512.0,2.45,25,735.28,5
10329,3729,13.3,2560,1600,16.0,512.0,1.26,11,699.99,6
23896,17089,15.6,2560,1440,24.0,2048.0,1.9,4,1879.0,6
2424,4,11.6,1366,768,32.0,4.0,0.2,21,239.97,0
3919,1476,13.3,1920,1080,16.0,512.0,1.68,31,689.99,0
8202,2690,15.6,1920,1080,32.0,1024.0,1.73,11,1127.99,5
17441,12961,15.6,1920,1080,8.0,512.0,2.29,16,660.0,6
3395,1476,14.0,1366,768,16.0,500.0,1.73,16,331.98,5
26423,17089,15.6,1920,1080,16.0,1024.0,2.68,11,1609.0,5
29690,12961,16.0,1920,1200,16.0,1024.0,1.8,4,1499.0,6
164,4253,14.0,1920,1080,16.0,256.0,1.32,11,1079.91,5
23276,7576,17.0,1920,1200,32.0,1024.0,2.5,11,3132.12,5
1556,324,11.6,1366,768,4.0,32.0,1.23,21,135.0,0
14526,7868,17.3,1920,1080,16.0,512.0,1.62,4,919.0,5
4982,1476,15.6,1366,768,8.0,128.0,2.0,16,369.0,5
28003,13772,14.0,1920,1200,16.0,4000.0,3.64,11,3538.89,6
1556,324,14.0,1920,1080,4.0,64.0,1.32,4,200.99,5
17441,1476,15.6,1920,1080,16.0,512.0,1.78,11,743.37,5
23062,1476,13.3,1920,1080,16.0,512.0,1.13,11,764.6,5
23728,12961,15.6,1920,1200,32.0,1000.0,3.64,11,1955.4,6
5897,1247,15.6,1920,1080,8.0,512.0,1.82,4,949.0,5
26423,17089,16.0,2560,1600,32.0,1024.0,3.64,11,1599.99,5
2999,4,16.0,2560,1600,16.0,512.0,3.64,11,319.99,5
15735,19868,17.3,1920,1080,32.0,1000.0,3.64,11,1731.99,6
17441,2690,15.6,1920,1080,12.0,1024.0,1.73,16,674.0,5
23728,17089,17.0,1920,1200,32.0,512.0,3.64,11,2425.54,6
9891,2690,14.0,1920,1200,8.0,256.0,1.36,21,789.0,5
9891,4253,13.3,1920,1080,8.0,512.0,1.91,16,619.99,6
3240,1476,14.0,1366,768,8.0,256.0,2.86,11,490.0,5
16506,2040,16.0,1920,1200,16.0,512.0,1.88,4,789.0,6
20356,2040,16.0,1600,768,16.0,512.0,1.86,4,579.99,6
17441,12961,17.3,1920,1080,16.0,512.0,3.0,1,1159.0,6
11027,4253,15.6,1920,1080,8.0,256.0,2.78,1,849.99,6
44977,26876,16.0,2560,1600,64.0,2048.0,2.55,21,2689.0,6
10641,1476,15.6,1366,768,8.0,256.0,2.37,11,384.63,5
4390,1476,15.6,1366,768,16.0,1024.0,2.18,16,579.0,6
20753,22459,15.6,2560,1440,16.0,1024.0,2.0,1,1636.5,5
2010,3729,16.0,2560,1600,8.0,512.0,1.9,21,599.0,6
28003,8274,15.6,1920,1200,64.0,2048.0,1.92,11,2179.0,5
17441,2690,15.6,1920,1080,16.0,512.0,3.46,1,589.0,6
24268,7320,17.3,1920,1080,16.0,1024.0,5.0,4,1659.0,5
34115,19560,16.0,2560,1600,32.0,2048.0,2.55,21,2129.0,6
3928,13772,17.3,1920,1080,32.0,512.0,3.64,11,2637.72,6
17329,12961,15.6,1920,1080,16.0,512.0,2.1,1,769.0,6
8473,12961,15.6,1920,1080,16.0,1024.0,2.18,1,1229.0,6
9716,2040,14.0,1920,1080,4.0,128.0,2.27,21,310.0,6
19012,12961,15.6,1920,1080,8.0,512.0,2.52,11,929.0,6
29690,7320,16.0,1920,1200,48.0,2048.0,2.16,4,1909.0,6
29690,7320,16.0,1920,1200,32.0,1024.0,1.8,4,1659.0,5
17229,12961,14.0,2240,1440,16.0,1024.0,1.41,1,1299.99,6
17441,2690,15.6,1366,768,16.0,1024.0,1.82,11,940.32,6
13775,2690,15.6,1920,1080,16.0,512.0,1.7,21,999.0,6
32140,7320,15.6,1920,1080,8.0,1024.0,1.85,11,1219.0,6
28003,7320,16.0,2560,1600,16.0,512.0,2.0,21,1199.0,6
26454,4253,13.3,1920,1200,32.0,1024.0,2.15,11,1069.15,5
28523,23757,15.6,2560,1440,32.0,1024.0,2.3,4,2249.0,6
32140,19560,16.0,1920,1200,16.0,512.0,2.5,4,1249.87,6
11027,1476,14.0,1366,768,36.0,1024.0,1.41,21,529.0,6
23728,23757,15.6,1920,1080,64.0,1000.0,3.64,11,1871.09,6
10999,1476,14.0,1920,1080,64.0,1024.0,1.73,11,800.4,5
28003,7320,16.0,2560,1600,16.0,512.0,1.59,21,1199.0,6
10552,3708,14.0,1920,1080,32.0,1024.0,1.45,21,1294.43,6
10444,6138,14.0,3840,2160,16.0,512.0,1.29,23,910.05,5
17329,12961,15.6,1920,1080,64.0,2048.0,1.8,1,1239.0,6
26423,12961,15.6,1920,1080,32.0,1024.0,2.32,21,1329.0,6
15084,2040,16.0,1920,1200,8.0,512.0,2.76,4,549.0,5
29690,26876,17.3,1920,1080,32.0,4096.0,3.2,23,2199.0,6
23728,12961,15.6,1920,1200,32.0,1000.0,3.64,11,1963.49,6
10936,7868,15.6,1920,1080,32.0,1024.0,2.09,11,1389.0,5
2350,4253,13.3,1920,1080,4.0,128.0,1.5,26,318.98,5
26423,2690,17.3,1920,1080,16.0,1024.0,2.1,4,1071.59,6
4390,1476,14.0,1920,1080,32.0,1024.0,1.8,4,799.0,6
28523,25351,17.3,1920,1080,32.0,1024.0,2.73,12,2606.25,6
2350,1476,14.0,1920,1080,16.0,256.0,2.3,11,1270.49,3
2947,2690,15.6,1920,1080,16.0,1024.0,1.86,21,1099.0,5
20247,2690,14.0,1920,1200,8.0,256.0,1.0,20,1062.05,6
15287,2690,15.6,1920,1080,16.0,1024.0,1.75,16,1179.0,6
15287,12961,17.3,1920,1080,64.0,1024.0,2.5,16,1809.0,6
1655,1476,14.0,1920,1080,20.0,1024.0,1.5,21,399.0,6
32140,7320,15.6,1920,1080,24.0,1024.0,1.62,11,1319.0,5
2521,2690,15.6,1920,1080,16.0,512.0,1.75,16,849.0,6
28523,17089,16.1,2560,1440,16.0,1024.0,2.36,16,1549.0,6
44977,26876,16.0,2560,1600,32.0,1024.0,2.55,21,2329.0,6
3855,2040,14.0,1366,768,16.0,512.0,1.5,16,599.0,6
15251,7576,15.6,1920,1200,32.0,1024.0,2.09,11,2166.75,5
23728,12961,17.0,3840,2160,32.0,1000.0,3.64,11,2425.54,6
26423,17089,15.6,1920,1080,64.0,2048.0,2.67,11,1979.0,6
28003,7320,14.0,1920,1200,16.0,512.0,1.7,1,1189.99,6
2059,1476,14.0,1920,1080,8.0,256.0,1.59,21,1379.0,5
5853,2040,15.6,1920,1080,4.0,4096.0,1.94,1,1009.99,6
8185,12961,15.6,1920,1080,32.0,1024.0,2.3,1,1049.0,5
17229,12961,16.0,2560,1600,16.0,1024.0,3.2,23,1999.0,5
16980,2690,15.6,1920,1080,16.0,1024.0,1.77,1,819.99,5
1556,926,15.6,1920,1080,4.0,64.0,1.25,1,255.0,0
26423,17089,17.0,3840,2400,64.0,4096.0,2.43,11,3609.0,6
10552,3708,14.0,1920,1080,32.0,1024.0,1.45,21,1199.99,5
13775,2690,15.6,1920,1080,32.0,1.0,1.7,11,1139.99,6
14526,7868,17.3,1920,1080,8.0,512.0,2.6,4,879.0,6
13554,2690,14.0,1920,1080,8.0,1024.0,1.55,16,639.0,6
9737,4253,15.6,1920,1080,8.0,256.0,2.27,16,355.0,5
9891,2690,15.6,1920,1080,12.0,512.0,2.96,4,759.91,6
23728,12961,15.6,1920,1200,32.0,1000.0,3.64,11,1780.0,6
16980,2690,14.0,1920,1080,8.0,2048.0,1.52,16,779.99,6
21133,17089,15.6,1920,1080,16.0,1024.0,4.85,1,1099.49,5
18462,2040,15.6,1920,1080,16.0,1024.0,1.68,21,949.99,6
15287,2690,15.6,1920,1080,64.0,2048.0,1.6,11,940.0,6
2502,1476,14.0,1366,768,8.0,256.0,1.55,11,248.98,5
16980,2690,17.3,1920,1080,16.0,1024.0,1.41,16,829.0,6
23062,1476,14.0,1920,1080,16.0,1000.0,1.28,11,1097.24,6
8734,2040,14.0,1920,1200,16.0,512.0,1.14,21,769.99,6
32140,7320,15.6,1920,1080,64.0,2048.0,1.39,11,1689.0,6
18462,4601,15.6,1920,1080,16.0,512.0,1.64,11,999.0,6
23728,13772,14.0,2560,1600,16.0,512.0,3.64,11,1883.52,6
21133,7661,16.0,2560,1600,16.0,512.0,4.64,21,1499.99,6
23276,19560,15.6,1920,1080,64.0,4096.0,2.94,1,1979.0,6
23062,1042,13.3,1920,1080,16.0,512.0,1.25,11,771.81,5
14596,2690,16.0,2560,1600,16.0,512.0,1.2,20,1046.71,6
9716,2040,15.6,1366,768,16.0,1024.0,1.73,16,469.0,6
10444,2690,14.0,1920,1080,32.0,2048.0,1.44,16,1379.0,5
1687,1476,13.5,2256,1504,16.0,512.0,1.15,21,1199.0,6
1108,333,14.0,1920,1080,8.0,32.0,1.55,16,244.0,0
10999,1476,14.0,1920,1080,16.0,256.0,1.65,21,612.0,5
23062,1476,13.3,1920,1080,16.0,512.0,1.13,11,764.6,5
19012,12961,15.6,1920,1080,8.0,512.0,2.38,11,879.0,6
12802,1476,14.0,1920,1080,32.0,256.0,3.64,11,1081.25,6
13775,2690,16.0,1920,1200,16.0,1024.0,1.87,11,899.0,6
17229,12961,14.0,2240,1440,16.0,4096.0,1.41,1,1649.0,6
3395,1476,14.0,1366,768,8.0,500.0,1.73,16,309.98,5
23062,4253,13.3,1920,1080,8.0,256.0,1.14,11,733.42,5
2169,1476,15.6,1366,768,16.0,128.0,1.59,16,349.99,6
10552,4,14.0,1920,1200,16.0,256.0,1.45,11,669.89,5
15451,2690,14.0,1920,1080,32.0,1024.0,0.64,21,1567.88,6
48120,13772,16.0,1920,1200,32.0,2000.0,2.61,11,2240.51,6
23728,12961,15.6,3840,2160,32.0,512.0,3.64,11,2197.83,6
28003,4253,15.6,1920,1080,16.0,256.0,3.64,11,1316.69,6
17329,12961,15.6,1920,1080,8.0,512.0,2.1,1,729.0,6
23276,4253,15.6,1366,768,64.0,1000.0,1.59,11,1307.45,6
1323,333,15.6,1366,768,4.0,500.0,1.86,21,379.99,5
7460,1476,15.6,1366,768,4.0,1024.0,1.59,21,549.97,3
13554,2690,15.6,1920,1080,16.0,512.0,1.64,21,749.0,6
4982,1476,15.6,1920,1080,8.0,128.0,1.7,4,329.0,5
13775,2690,15.6,1920,1080,48.0,1024.0,1.66,11,1109.0,6
13554,2690,14.0,1920,1080,8.0,512.0,1.45,1,879.99,6
11287,17089,15.6,1920,1080,16.0,512.0,1.86,23,989.0,5
24971,1476,14.0,1920,1080,16.0,512.0,1.23,11,771.53,5
24971,2690,15.6,1920,1080,16.0,512.0,1.75,16,819.29,5
20753,12961,17.3,1920,1080,32.0,1024.0,2.99,21,1949.99,6
32140,7320,15.6,1920,1080,48.0,2048.0,2.86,11,1639.0,6
1876,926,15.6,1366,768,4.0,500.0,2.73,11,399.88,9
34306,13772,17.0,3840,2160,64.0,512.0,2.14,11,3068.51,6
17441,1818,13.5,2256,1504,8.0,128.0,1.27,25,599.99,5
3828,891,15.6,1366,768,8.0,256.0,1.73,16,336.0,5
48083,26876,16.0,2560,1440,32.0,1024.0,3.95,23,3499.0,6
28523,13772,17.0,3840,2160,64.0,1024.0,2.8,11,3049.0,6
15287,4253,15.6,1920,1080,32.0,1000.0,1.64,11,949.99,6
26423,17089,17.0,3840,2400,48.0,1024.0,2.41,11,3209.0,6
24268,7320,17.3,1920,1080,48.0,3072.0,3.0,1,1809.0,6
1628,891,15.6,1920,1080,8.0,256.0,1.86,21,359.99,5
760,926,13.3,1920,1080,4.0,320.0,2.55,4,999.0,12
23276,3708,15.6,1366,768,16.0,512.0,6.09,11,1097.24,6
28906,19560,17.3,2560,1600,48.0,2048.0,9.64,1,1869.0,6
13775,2690,15.6,1920,1080,32.0,1024.0,13.18,11,1482.85,6
12802,13772,17.3,1920,1080,32.0,1000.0,3.64,11,2585.75,6
10641,4253,13.3,1366,768,8.0,256.0,1.59,11,499.0,5
15826,7320,15.6,1920,1080,8.0,512.0,3.52,4,779.8,6
19333,2690,14.0,1920,1200,32.0,1024.0,2.9,16,1409.0,6
28003,926,16.0,2560,1600,32.0,1024.0,2.27,23,1799.0,6
